,Rating,Name,Country,Overall_review,Review_times,Review_date,Review_tags,Subjectivity,Polarity,Analysis
401,5.4,Chris,United States of America,Fair,2,2019-10-03,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9,0.7,Positive
402,5.8,Mary,United States of America,Okay,6,2019-10-03,"Business trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.5,0.5,Positive
403,5.8,Sondra,United States of America,Okay,2,2019-10-02,"Family with young children, Twin Room with Two Twin Beds, Stayed 4 nights, Submitted from a mobile device",0.5,0.5,Positive
404,1.0,Neil,United Kingdom,Great location comfortable clean and convenient,8,2019-10-01,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.75,0.5222222222222223,Positive
405,10.0,William,United States of America,Awesome hotel with a friendly staff.,5,2019-09-30,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.75,0.6875,Positive
406,9.0,Eduardo,United States of America,It was good.,1,2019-09-30,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
407,3.8,Ericka,United States of America,Very unsatisfying.,3,2019-09-30,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.3,0.2,Positive
408,2.5,Juan,United States of America,Very Poor,2,2019-09-29,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.78,-0.52,Negative
409,3.0,Matthew,United States of America,Not worth half of what they charge,2,2019-09-28,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.13333333333333333,-0.15833333333333333,Negative
410,10.0,Conatang,United Kingdom,Exceptional,15,2019-09-28,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
411,5.0,Katie,New Zealand,The only good thing about this place is the location,1,2019-09-27,"Business trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.8,0.35,Positive
412,4.0,Tessa,Australia,Was glad to check out,3,2019-09-27,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",1.0,0.5,Positive
413,5.0,Gillian,Canada,Fair,8,2019-09-26,"Business trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.9,0.7,Positive
414,5.8,Natalie,Australia,Uncomfortable,2,2019-09-25,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 3 nights, Submitted from a mobile device",1.0,-0.5,Negative
415,10.0,John,United States of America,Exceptional,4,2019-09-24,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 1 night",1.0,0.6666666666666666,Positive
416,5.4,Judith,United States of America,Tired old place.,12,2019-09-23,"Leisure trip, Travelers with friends, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.44999999999999996,-0.15000000000000002,Negative
417,9.6,Neil,United Kingdom,Exceptional,7,2019-09-23,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
418,9.6,María,Spain,Very well located,6,2019-09-21,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.3,0.2,Positive
419,9.2,Gwenn,United States of America,We only stayed one night but it was all good!,2,2019-09-20,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.8,0.4375,Positive
420,3.3,Tomio,United States of America,Poor,12,2019-09-19,"Business trip, Solo traveler, Room Selected at Check-In, Stayed 1 night, Submitted from a mobile device",0.6,-0.4,Negative
421,4.6,Daniel,Taiwan,Best value for budget but no quality at all.,5,2019-09-19,"Leisure trip, Couple, Double Room with Two Double Beds, Stayed 1 night",0.3,1.0,Positive
422,5.5,Sandy,New Zealand,All fine - bed was comfy... rooms were clean... location great,5,2019-09-19,"Leisure trip, Group, Queen Room, Stayed 2 nights",0.65,0.5277777777777778,Positive
423,5.8,Krysta,United States of America,Okay,1,2019-09-17,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.5,0.5,Positive
424,9.2,Dina,Serbia,Awesome,15,2019-08-15,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,1.0,Positive
425,5.4,Judith,United States of America,Fair,1,2019-08-13,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.9,0.7,Positive
426,5.0,Randy,United States of America,Fair,1,2019-08-10,"Leisure trip, Family with young children, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9,0.7,Positive
427,10.0,Sue,Australia,"We really enjoyed our stay in San Francisco, it was great to explore the city and experience all th.",2,2019-08-10,"Leisure trip, Group, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.725,0.65,Positive
428,10.0,Sharon,United States of America,Exceptional,12,2019-08-10,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
429,10.0,Jackie,United States of America,Excellent,3,2019-08-09,"Leisure trip, Family with young children, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
430,9.2,Linda,United States of America,Awesome,5,2019-08-09,"Business trip, Solo traveler, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,1.0,Positive
431,10.0,Anastasia,United States of America,Exceptional,3,2019-08-09,"Leisure trip, Family with young children, Queen Room, Stayed 1 night",1.0,0.6666666666666666,Positive
432,10.0,Jessica,Brazil,Fantastic! We (me and my daughter) were so happy at Beresford!!!,4,2019-08-07,"Leisure trip, Family with young children, Queen Room, Stayed 6 nights, Submitted from a mobile device",0.95,0.75,Positive
433,4.6,Bret,United States of America,Wouldn’t recommend staying here,9,2019-08-06,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.0,0.0,Neutral
434,10.0,Rebecca,United States of America,Exceptional,1,2019-08-06,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 6 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
435,9.6,Patrick,United Kingdom,Hidden gem. Superb location.,17,2019-08-06,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.6666666666666666,0.4166666666666667,Positive
436,9.6,Retiredteachercheri,United States of America,Enjoyable experience.,69,2019-08-06,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.6,0.5,Positive
437,9.2,Peter,Australia,Awesome,45,2019-08-06,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,1.0,Positive
438,5.8,Josafat,United States of America,Okay,8,2019-08-05,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.5,0.5,Positive
439,10.0,Theresa,United States of America,Exceptional,12,2019-08-05,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
440,9.2,Jonathan,United Kingdom,A great small hotel to stay in In SanFrancisco,34,2019-08-04,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.575,0.275,Positive
441,5.8,Steve,United Kingdom,Okay,1,2019-08-03,"Leisure trip, Solo traveler, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.5,0.5,Positive
442,9.2,Reginald,United States of America,It was enjoyable,1,2019-08-02,"Leisure trip, Family with young children, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6,0.5,Positive
443,4.6,Alejandro,Mexico,First and last,3,2019-08-02,"Leisure trip, Couple, Queen Room, Stayed 5 nights, Submitted from a mobile device",0.19999999999999998,0.125,Positive
444,9.6,Kassandra,United States of America,Amazing!,1,2019-07-31,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9,0.7500000000000001,Positive
445,10.0,Jerome,United States of America,My wife and I had a great time,2,2019-07-31,"Leisure trip, Couple, Queen Room, Stayed 1 night",0.75,0.8,Positive
446,5.8,John,United Kingdom,Basic accommodation  near the city centre,37,2019-07-30,"Leisure trip, Couple, Queen Room, Stayed 6 nights, Submitted from a mobile device",0.2625,0.05,Positive
447,5.4,Urska,Slovenia,Fair,35,2019-07-30,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.9,0.7,Positive
448,10.0,Jessica,United States of America,Location is Perfect!,18,2019-07-30,"Leisure trip, Family with young children, Queen Room, Stayed 5 nights, Submitted from a mobile device",1.0,1.0,Positive
449,5.0,Carol,United States of America,Would not stay there again.,1,2019-06-24,"Leisure trip, Family with young children, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.0,0.0,Neutral
450,10.0,Youngsub,South Korea,Exceptional,28,2019-06-23,"Couple, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
451,9.6,Julie,New Zealand,Exceptional,5,2019-06-23,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 3 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
452,10.0,Julie,United Kingdom,Comfortable.,7,2019-06-23,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 5 nights, Submitted from a mobile device",0.8,0.4,Positive
453,5.4,Brittany,United States of America,The price to stay at this hotel was not worth it!,2,2019-06-21,"Leisure trip, Family with young children, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.1,-0.1875,Negative
454,9.6,Michelle,United States of America,Very quaint affordable in great location,1,2019-06-21,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.525,0.5,Positive
455,9.2,David,United States of America,Awesome,5,2019-06-21,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 3 nights, Submitted from a mobile device",1.0,1.0,Positive
456,10.0,Gavin,Ireland,Happy customers,5,2019-06-21,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",1.0,0.8,Positive
457,5.0,Deena,United States of America,Fair,2,2019-06-20,"Leisure trip, Family with young children, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9,0.7,Positive
458,5.4,Ray,United States of America,Does not come up to the standard of a motel 6 but is 3 times the price,2,2019-06-20,"Leisure trip, Couple, Queen Room, Stayed 1 night",0.0,0.0,Neutral
459,9.2,Tom,United States of America,Awesome,1,2019-06-20,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",1.0,1.0,Positive
460,9.2,Ann,Ireland,Awesome,8,2019-06-19,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
461,4.6,Gerry,United States of America,Disappointing,3,2019-06-19,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.7,-0.6,Negative
462,5.8,Roger,United States of America,Okay,3,2019-06-19,"Leisure trip, Family with young children, Queen Room, Stayed 1 night",0.5,0.5,Positive
463,10.0,Julie,United States of America,Loved it! We'll be back!,3,2019-06-17,"Leisure trip, Family with young children, Queen Room, Stayed 2 nights",0.4,0.4375,Positive
464,5.8,Cheesemouse,United States of America,"This is a dirty, old, rundown hotel that survives on its relatively low price for its location.",1,2019-06-15,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.43333333333333335,-0.16666666666666666,Negative
465,9.6,Anthea,New Zealand,happy it was well located and clean and staff very friendly,5,2019-06-14,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 2 nights",0.7833333333333333,0.5513888888888889,Positive
466,9.6,Miriam,United States of America,A perfect place for the perfect San Francisco adventure that won't break the bank!,2,2019-06-14,"Leisure trip, Couple, Queen Room, Stayed 1 night",1.0,1.0,Positive
467,5.4,Dana,United States of America,"Great location, comfortable bed",2,2019-06-13,"Leisure trip, Group, Queen Room, Stayed 1 night",0.775,0.6000000000000001,Positive
468,9.2,Barbara,United States of America,Perfect for the rate and location was great,2,2019-06-13,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.875,0.9,Positive
469,4.2,Marnie,Australia,Bit of a dump,1,2019-06-13,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.0,0.0,Neutral
470,9.6,Dotts,Kenya,"Great location, affordable for SF",19,2019-06-13,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.75,0.8,Positive
471,5.8,Brendan,Australia,"Ok for night or two, close to union square, but avoid the breakfast at all costs.",13,2019-06-12,"Family with young children, Twin Room with Two Twin Beds, Stayed 4 nights",0.5,0.5,Positive
472,9.2,Julian,United States of America,Very cozy and charming hotel - would come again; potential for the offered breakfast,17,2019-06-12,"Leisure trip, Solo traveler, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.9916666666666667,0.14666666666666664,Positive
473,5.8,John,New Zealand,Enjoyed our stay.,22,2019-06-12,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.7,0.5,Positive
474,9.6,Marlys,United States of America,"Pleasant stay, convenient location.",3,2019-05-09,"Leisure trip, Solo traveler, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
475,10.0,Fred,United States of America,Exceptional,3,2019-05-09,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
476,5.0,J,Spain,"The staff offers a pretty bad service, the room was clean but no telephone signal.",2,2019-05-09,"Leisure trip, Family with young children, Queen Room, Stayed 3 nights",0.5916666666666667,0.004166666666666707,Positive
477,3.8,Luis,Argentina,Poor,5,2019-05-08,"Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6,-0.4,Negative
478,9.6,Marianne,Canada,It was great & would have liked to have stayed one more night to tour San Fran but they were booked,2,2019-05-08,"Leisure trip, Solo traveler, Queen Room, Stayed 3 nights",0.6833333333333332,0.6333333333333333,Positive
479,9.6,Thomas,United States of America,Superb location. Good bed and breakfast.,2,2019-05-07,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.8,0.85,Positive
480,9.6,Jonathan,United States of America,Exceptional,16,2019-05-07,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
481,10.0,Carole,United States of America,Exceptional,1,2019-05-07,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
482,5.0,Elena,Denmark,Fair,44,2019-05-05,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.9,0.7,Positive
483,3.8,Elaine,Australia,It was expensive considering the condition of the hotel and rooms. Would not recommend this hotel,1,2019-05-04,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 3 nights, Submitted from a mobile device",0.7,-0.5,Negative
